timestamp,line_pressure_N_per_mm,calender_speed_m_per_min,roller_temp_upper_C,roller_temp_lower_C,gap_width_um,electrode_thickness_um,estimated_porosity_percent,pressure_median_60s,pressure_residual,violation,violation_group,violation_duration,alarm
2026-01-01 08:00:15,1863.6689646877303,80.8417209009993,151.9457002254023,147.63249465650878,90.78195523801544,90.9964689098164,27.916477369899823,,,False,1,0,False
2026-01-01 08:00:16,1913.8645077972967,80.91099943493097,150.73960088171177,147.2526269831125,90.0413608971816,89.97262048033417,26.495460384007483,,,False,1,0,False
2026-01-01 08:00:17,1903.097022632176,81.90480306659401,150.83059814694082,145.7299284039922,88.85655425984018,88.29677515930155,27.066652784383464,,,False,1,0,False
2026-01-01 08:00:18,1906.861498093999,81.31546721515498,152.23674456928526,148.7152464057256,90.26208542390636,90.21259731906407,27.13155607764256,,,False,1,0,False
2026-01-01 08:00:19,1861.836886703254,82.46006637385238,150.8523442744189,149.3827278494939,90.2363802091767,90.80668330932144,27.263604289826297,,,False,1,0,False
2026-01-01 08:00:20,1941.2674922796616,83.42119248728481,147.57702541933392,148.5660859504312,90.46210987389104,90.59620894226936,26.970972678592094,,,False,1,0,False
2026-01-01 08:00:21,1903.858388386409,82.19057431324666,152.24734428960028,147.54870038278125,90.47191767794268,90.89150894192149,27.65967684258421,,,False,1,0,False
2026-01-01 08:00:22,1890.3215014178404,82.0321579478601,151.9956512046587,148.78220475702776,88.81479038661239,89.99136559203389,27.48942993674752,,,False,1,0,False
2026-01-01 08:00:23,1950.726805519028,83.67624877533673,149.5849263960982,149.45949060358265,90.3801831206016,90.50541627068613,26.463977765517377,,,False,1,0,False
2026-01-01 08:00:24,1898.865349253484,81.52732280282692,149.51087239147213,148.13264340373277,90.3651512424636,90.185219533206,27.314369861138232,,,False,1,0,False
2026-01-01 08:00:25,1863.733032521336,78.62852439587897,150.39865677124394,148.32314991681713,89.59806074667057,89.37012341484233,28.09002319790693,,,False,1,0,False
2026-01-01 08:00:26,1889.869303614308,81.51953953813013,149.36211727399058,148.4268340971284,89.64031261513237,89.50120373547702,27.319293240495732,,,False,1,0,False
2026-01-01 08:00:27,1842.792122450707,83.68204016279702,149.13696868855203,148.07169499682666,89.72084868024821,90.64087836527143,28.106941092789068,,,False,1,0,False
2026-01-01 08:00:28,1926.2349137335812,83.21410710715246,152.4866877844241,148.91484078829595,89.43469076573676,89.67890624471752,26.51434081303192,,,False,1,0,False
2026-01-01 08:00:29,1889.5881420369997,82.78548394313154,148.04136882606002,146.0772760065493,89.60747828639333,89.25276519255893,27.17045342215064,,,False,1,0,False
2026-01-01 08:00:30,1881.4361618698856,81.13746889556704,148.45857269133364,146.7989754184079,89.3517790217634,89.3225591987265,27.24387516064444,,,False,1,0,False
2026-01-01 08:00:31,1926.8117532893875,81.85802982980053,150.66657630661126,147.28682573342076,88.7814278505121,88.69384857057493,26.960015036770383,,,False,1,0,False
2026-01-01 08:00:32,1858.723110264854,81.32052294741125,149.84997020134,147.4955483975506,90.40173573262118,90.30700327939196,27.87719778573976,,,False,1,0,False
2026-01-01 08:00:33,1913.3857339081524,81.40564748286288,151.66829697041632,146.29784946005915,88.97695697072348,88.82861626397866,26.764227105683336,,,False,1,0,False
2026-01-01 08:00:34,1848.3896299219707,82.45061063566096,150.86956778586054,144.72961833161196,90.879352985239,90.58106826029658,27.859406064978085,,,False,1,0,False
2026-01-01 08:00:35,1883.4460165083296,80.85339973226237,149.22370322878567,147.61671732720757,89.73614841787057,90.07157426646991,27.7015974499578,,,False,1,0,False
2026-01-01 08:00:36,1869.8945038600064,83.5234769422632,149.7862089017233,148.83553632252656,90.13299470719922,90.23344542743816,27.109458986945636,,,False,1,0,False
2026-01-01 08:00:37,1936.549390680338,81.43348878591517,149.7614300709367,148.1259802385329,90.20794476039734,89.87182356226518,26.409101624791543,,,False,1,0,False
2026-01-01 08:00:38,1944.154021948233,82.99843662163468,148.33542510571203,148.35536190812206,90.80268003867737,90.50142831500952,26.964178406490383,,,False,1,0,False
2026-01-01 08:00:39,1891.7646562021732,83.76228329981878,150.8334956211101,147.95542357546404,90.35765829946968,90.69817653836157,27.398181277439164,,,False,1,0,False
2026-01-01 08:00:40,1921.0183310535883,79.75978580732078,146.96959742849555,148.56039981685032,88.79622104478261,89.07136416412303,27.055214431848285,,,False,1,0,False
2026-01-01 08:00:41,1895.5003399686912,81.11287901849836,149.36388987752784,147.41627290670593,90.25106562395368,90.94547779188316,27.301319530495864,,,False,1,0,False
2026-01-01 08:00:42,1914.2015471832,81.44731777215209,150.53520249317668,146.7498455801287,90.33834610959934,90.65530561133347,27.076308224117447,,,False,1,0,False
2026-01-01 08:00:43,1881.1790700894635,79.3965928994757,150.8857851136367,149.1320818252386,90.891561346195,90.50454907278954,27.9387867237291,,,False,1,0,False
2026-01-01 08:00:44,1857.291519920824,82.47822538910361,151.0611736217867,150.83615680623248,90.13966934507962,89.91630434244922,27.61738397598696,,,False,1,0,False
2026-01-01 08:00:45,1854.9225335380063,82.17093624522367,150.07982764475494,148.15032989328998,89.53004728343439,89.54645783128932,27.887727536236408,,,False,1,0,False
2026-01-01 08:00:46,1909.5780462939376,83.21491703551763,149.09210450481305,147.8929795481062,91.0929575797179,91.25931734825856,26.54366454333491,,,False,1,0,False
2026-01-01 08:00:47,1956.1898763201923,81.44882564826636,146.98959528529855,146.52403996713082,90.22017166794215,90.349102417686,26.23026907579817,,,False,1,0,False
2026-01-01 08:00:48,1906.735290762697,82.60453797664623,147.9642094060963,148.70590517960693,90.713535712794,89.81405968744026,26.94979806245447,,,False,1,0,False
2026-01-01 08:00:49,1886.8848845149787,80.71976888913504,149.75591444193532,148.3364592671011,89.19419064134931,89.48402183307232,27.593327870761566,,,False,1,0,False
2026-01-01 08:00:50,1947.8004715582983,82.44290855565119,147.01210756243682,147.80815486004624,89.95474205595114,90.3206473915036,26.80360781278444,,,False,1,0,False
2026-01-01 08:00:51,1905.9325461659296,79.82289398991674,148.5066091697089,147.85809816887377,90.93309335108388,90.98616840806584,26.741074878691528,,,False,1,0,False
2026-01-01 08:00:52,1902.5358496302904,82.31234024472806,147.68678791094075,148.12950695636937,90.27877007469137,89.71919790687032,27.075274080592266,,,False,1,0,False
2026-01-01 08:00:53,1906.3144433888829,81.66260090154616,149.57351692619503,149.61841766133597,89.53956228292058,90.0144789796774,27.625606115298897,,,False,1,0,False
2026-01-01 08:00:54,1896.6905700608288,83.04967242909487,149.09022462382242,149.06588532172614,91.08403113391198,91.2285254988259,27.29585689455542,,,False,1,0,False
2026-01-01 08:00:55,1892.263091485278,85.4906464167565,149.91612656512518,145.86308766366335,90.87802618431104,90.77680182279975,27.46042273371261,,,False,1,0,False
2026-01-01 08:00:56,1864.1259133491112,82.28017455436223,151.29686489144328,146.23685815100083,89.59547897238427,88.98357673024877,28.172425474540105,,,False,1,0,False
2026-01-01 08:00:57,1912.540603079526,82.5205036884923,147.49454466421744,149.68077997617704,89.99812038215414,89.95452082279239,27.01294169749854,,,False,1,0,False
2026-01-01 08:00:58,1897.630613739003,82.39115672883699,150.83453512985608,149.29840085307555,89.90463110302741,90.04127905749854,27.57845746609201,,,False,1,0,False
2026-01-01 08:00:59,1929.8271480586,82.49763257101321,149.30665564660703,145.62764186805163,90.79681957247304,90.4679585479534,26.34401604101614,1899.421544803518,30.405603255082042,False,1,0,False
2026-01-01 08:01:00,1890.779538288804,80.92988709117549,148.45707947954037,146.2083756021944,90.78772844191026,90.8266366319953,27.168410034996,1898.2479814962435,-7.468443207439577,False,1,0,False
2026-01-01 08:01:01,1852.3407530367383,81.13185187633823,148.87429662564176,148.77484510886765,90.05853295346604,90.91118957541232,28.07329651922868,1898.2479814962435,-45.90722845950518,True,2,1,False
2026-01-01 08:01:02,1897.5097342026284,79.25630404910947,150.65261464542274,147.9028403280773,89.65690688589656,90.0803701185512,27.60939512548824,1897.5701739708156,-0.0604397681872797,False,3,0,False
2026-01-01 08:01:03,1942.4884324186671,81.2750418499915,151.75870939224123,149.43388216828492,88.9711389811239,88.43345513441966,27.128887504498888,1897.5701739708156,44.918258447851485,True,4,1,False
2026-01-01 08:01:04,1890.4144219267123,83.75352472158454,149.96660371403144,150.62101514058955,90.2162528252192,90.06467592748918,27.82736403754987,1897.5701739708156,-7.1557520441033375,False,5,0,False
2026-01-01 08:01:05,1877.7535784744807,81.30043852579945,150.81860070344928,146.32140391325126,90.25105828326755,89.93952277668394,27.816959582086195,1897.1001521317285,-19.346573657247745,False,5,0,False
2026-01-01 08:01:06,1870.1602019435452,80.37639017815023,151.3845509682642,149.3545305287839,89.4694425475438,88.75424189202452,27.63974391856121,1896.2009317654679,-26.040729821922696,False,5,0,False
2026-01-01 08:01:07,1873.749579723116,82.65218632849192,150.31231202538618,147.84567701351656,89.50510279873,89.65115506498462,26.786405422045547,1896.2009317654679,-22.4513520423518,False,5,0,False
2026-01-01 08:01:08,1892.495156579996,83.43323740284303,149.88411143056936,146.33455924661865,89.60247926639123,89.58450440503186,27.885241116191757,1895.6058167193992,-3.1106601394030804,False,5,0,False
2026-01-01 08:01:09,1870.500447663545,81.90793807431062,147.98641157370903,151.2322985420105,91.08954147940092,91.3288195678648,27.398666914333457,1894.715806500939,-24.21535883739398,False,5,0,False
2026-01-01 08:01:10,1937.44097788994,82.14259962019536,152.279160957487,147.56539583255596,90.3724267288042,89.8284266255252,26.42764445658041,1895.6058167193992,41.835161170540914,True,6,1,False
2026-01-01 08:01:11,1892.9341190981156,83.49894199044654,148.9094449610021,146.69118504204823,88.82809287021612,88.98566528865658,27.16405025040744,1894.715806500939,-1.7816874028233087,False,7,0,False
2026-01-01 08:01:12,1902.716209287368,79.96314429859116,148.00112479066533,148.2525187662183,88.72261731505093,88.55414602768086,27.148322714537677,1894.715806500939,8.00040278642905,False,7,0,False
2026-01-01 08:01:13,1935.955988018344,84.10231960639888,148.9820107836876,150.1965479522225,89.93438179573536,89.28847185542094,27.44745157180629,1896.0954550147599,39.86053300358412,False,7,0,False
2026-01-01 08:01:14,1937.5829630104229,81.30273904518799,149.7399558406354,147.96025228220046,90.54201871986538,89.9786190005479,26.583132837842367,1897.1001521317285,40.48281087869441,True,8,1,False
2026-01-01 08:01:15,1894.681675824561,82.16231394262769,150.49398745668242,148.48869254655378,90.19459480570252,90.48614811173208,26.893705360311117,1897.1001521317285,-2.418476307167566,False,9,0,False
2026-01-01 08:01:16,1908.2993553872125,79.45993702695316,147.48705260368953,147.3301615546374,88.48579000051579,88.82420234563968,28.2276985763996,1897.1001521317285,11.199203255484008,False,9,0,False
2026-01-01 08:01:17,1918.375664609434,82.92019744174895,146.2807235694121,148.84108624540875,91.52274411964392,91.87620213062895,26.371226410044887,1897.1001521317285,21.275512477705433,False,9,0,False
2026-01-01 08:01:18,1895.1786134912556,82.84653113237195,150.83186310211187,147.81533796578893,88.8578618398769,88.74712356925951,27.51098590619232,1896.0954550147599,-0.9168415235042175,False,9,0,False
2026-01-01 08:01:19,1855.5496786760373,82.82663788869084,149.67434186098583,144.89967698797784,89.38098029756765,89.32189412960375,27.97433419008374,1896.0954550147599,-40.54577633872259,True,10,1,False
2026-01-01 08:01:20,1916.3676425925776,82.1028269388665,147.88474803322694,149.47684884909927,89.59693839042643,90.03484189338049,27.557871979948743,1896.0954550147599,20.272187577817704,False,11,0,False
2026-01-01 08:01:21,1922.3588076205133,83.5943744707501,151.63690807640842,146.43964529067082,89.75230145625088,90.24554441612078,26.436311216814737,1896.0954550147599,26.263352605753425,False,11,0,False
2026-01-01 08:01:22,1910.3875653574505,82.05912266376112,150.50865406255517,146.99220700442476,90.51358831828216,90.38965590470085,27.448652391387757,1897.1001521317285,13.287413225722048,False,11,0,False
2026-01-01 08:01:23,1876.9113835821693,83.06258112525002,151.36656211145635,149.3761962583721,88.73174749679501,89.32950649147915,27.96008029030376,1896.0954550147599,-19.1840714325906,False,11,0,False
2026-01-01 08:01:24,1895.0993171923008,81.55634584695713,146.77149250522044,148.27177282803044,90.4206677846976,90.88486178980972,27.54976523717371,1895.3394767299733,-0.2401595376725254,False,11,0,False
2026-01-01 08:01:25,1885.2307545284216,82.27136690502661,150.19270867299664,146.38013533277913,87.97744612765082,87.36366705590392,27.975418944740003,1895.3394767299733,-10.1087222015517,False,11,0,False
2026-01-01 08:01:26,1892.5072190668045,83.8906973840888,149.88702369174007,151.71866941457725,90.63054421794403,90.1606820673849,26.11452851964959,1895.3394767299733,-2.8322576631687753,False,11,0,False
2026-01-01 08:01:27,1932.422129818167,81.00948963617849,148.34988339347132,146.78738363065543,90.07241934478732,90.58198108795196,26.869209097183,1896.0954550147599,36.32667480340706,False,11,0,False
2026-01-01 08:01:28,1938.239490834829,82.07112584888432,150.568650799427,147.15123237899067,90.70277128708528,90.76819559027334,26.854454551207727,1896.0954550147599,42.14403582006912,True,12,1,False
2026-01-01 08:01:29,1916.7354548352416,80.54051007823665,148.2954525750761,147.77638915163126,90.5179226245181,90.46744750338236,27.10604338710467,1897.1001521317285,19.63530270351316,False,13,0,False
2026-01-01 08:01:30,1913.7186279944583,82.07755779364823,151.02468844331037,147.3798826440416,89.88773978957207,90.39112813444346,27.63885627414848,1897.5701739708156,16.14845402364267,False,13,0,False
2026-01-01 08:01:31,1916.915724738897,81.7003663388989,152.88025580836594,146.67309163646857,89.32816365620455,89.23809567470765,26.86167200715,1897.5701739708156,19.345550768081466,False,13,0,False
2026-01-01 08:01:32,1899.6939453348389,81.9787680632329,151.41607315141482,150.38472244043285,89.66120751914374,90.07860816431976,27.799874289525498,1898.6622795369208,1.0316657979180945,False,13,0,False
2026-01-01 08:01:33,1898.1084134628236,81.89681591097396,150.5276470587664,148.13164617198797,89.24868170199919,89.65649106957719,26.835537452599144,1897.8695136009133,0.2388998619103404,False,13,0,False
2026-01-01 08:01:34,1883.158870315598,82.7954879635267,147.79449994388898,148.02395582890114,90.05211084427467,89.89322224517569,27.59814958726559,1897.8695136009133,-14.7106432853152,False,13,0,False
2026-01-01 08:01:35,1898.603313748748,81.76480954009045,150.44862627787498,145.39757073270525,90.4312460689127,90.43730918627976,26.93967012731228,1898.3558636057858,0.2474501429621796,False,13,0,False
2026-01-01 08:01:36,1956.4986746656568,83.03019777032159,148.4594422538261,148.57681046747456,90.28025993683464,90.7103728939344,26.591798947915635,1899.1486295417935,57.35004512386331,True,14,1,False
2026-01-01 08:01:37,1921.7259832313457,81.9065482712995,149.6856878792262,145.5360033729904,89.00642664240655,89.25842300744326,26.997320675281262,1899.1486295417935,22.577353689552183,False,15,0,False
2026-01-01 08:01:38,1891.4470744143284,81.080881903765,148.4526974768873,147.9380612044749,90.58533813142223,90.70202235539412,27.667412489436117,1898.3558636057858,-6.908789191457345,False,15,0,False
2026-01-01 08:01:39,1888.2018336966617,83.18546914251891,149.76929335357892,146.50077160635118,90.71350847244727,90.55202639007732,27.42483599093192,1898.3558636057858,-10.15402990912412,False,15,0,False
2026-01-01 08:01:40,1878.3877502103564,82.37815416098833,149.76853290103256,145.33233199795433,89.49651420416184,89.84978170038193,27.3213571642442,1897.8695136009133,-19.481763390556807,False,15,0,False
2026-01-01 08:01:41,1909.3592587434396,81.96839990600041,150.0304265459513,147.2599723519753,89.08716139984284,89.36803979665594,26.439759946308865,1898.3558636057858,11.003395137653797,False,15,0,False
2026-01-01 08:01:42,1909.7886423375649,79.60815778586702,149.98978618382975,146.8691595138205,89.77845057879756,89.89540311674403,27.40229400665853,1898.3558636057858,11.43277873177908,False,15,0,False
2026-01-01 08:01:43,1863.9219585749763,81.44846407983006,149.66289578493334,147.06099194541227,90.94719344879984,90.76551574661111,27.433135471838607,1898.3558636057858,-34.433905030809456,False,15,0,False
2026-01-01 08:01:44,1912.1583799310424,82.13836964719471,151.67056754553937,146.02106756566286,90.28105244608057,90.76230321131506,26.294093975401005,1899.1486295417935,13.009750389248893,False,15,0,False
2026-01-01 08:01:45,1885.7631932370373,82.38472427026043,149.5617255606273,146.65091912747567,90.1803181440834,89.94915809144918,27.845285512849948,1899.1486295417935,-13.38543630475624,False,15,0,False
2026-01-01 08:01:46,1935.668028916221,79.14257754778048,148.51904026823493,145.30664653121133,90.5434786103418,90.9872641507125,27.32385451065981,1899.1486295417935,36.519399374427394,False,15,0,False
2026-01-01 08:01:47,1903.9210995926048,80.07850900420422,151.05535998209712,150.07522042524178,90.37912740987798,90.26137559918396,27.194652063541238,1899.1486295417935,4.772470050811307,False,15,0,False
2026-01-01 08:01:48,1942.9432512415055,83.82763800716741,148.59407552502003,147.15547477855336,90.29177767037837,89.79919348071915,26.841734387601782,1899.1486295417935,43.794621699712025,True,16,1,False
2026-01-01 08:01:49,1888.5468301778496,81.54006523643979,147.60444970396847,148.21504976948623,89.9463474408546,89.4240344832638,26.83550957998317,1899.1486295417935,-10.601799363943883,False,17,0,False
2026-01-01 08:01:50,1892.8004033369805,82.97062908124953,152.75733729512072,153.2872400756751,89.92534506024218,89.99836659831317,26.942213453818376,1898.3558636057858,-5.555460268805291,False,17,0,False
2026-01-01 08:01:51,1907.4952088067475,82.07580416875543,149.16886594925364,146.7380813518476,90.56274538964712,91.1082674405284,27.373156242223047,1898.3558636057858,9.13934520096177,False,17,0,False
2026-01-01 08:01:52,1926.3987074791132,81.0974317911534,150.7793214332816,148.0676463384616,88.92614670589995,88.7549136243085,26.472768745765705,1898.3558636057858,28.042843873327456,False,17,0,False
2026-01-01 08:01:53,1914.147062215685,80.43625598669593,150.27340267024698,146.4000745889996,90.50630495977369,90.69771186003848,26.76905445822965,1898.3558636057858,15.791198609899311,False,17,0,False
2026-01-01 08:01:54,1869.161901406811,81.8585875360558,147.00556287792097,146.5208657124003,90.3284397324376,89.31719566793666,27.70077162558789,1898.3558636057858,-29.19396219897476,False,17,0,False
2026-01-01 08:01:55,1904.572517540369,82.94979477046503,150.2596337242701,148.96669317165023,90.58773113361994,90.36623623477418,27.237482226629155,1899.1486295417935,5.4238879985755375,False,17,0,False
2026-01-01 08:01:56,1900.556118463514,82.12905887140754,151.00623911465556,147.61155663160503,89.33153607570435,89.31743225179626,27.589095373667345,1900.1250318991765,0.43108656433742,False,17,0,False
2026-01-01 08:01:57,1889.2732851611,79.9194809509687,151.90886888998207,146.8204285935836,91.45967405185829,91.04308883893032,26.63742768779893,1899.1486295417935,-9.875344380693605,False,17,0,False
2026-01-01 08:01:58,1883.797367677691,80.98983616096274,151.6769040117967,149.38882558207308,88.33177405192308,87.86769330802527,27.290270137224383,1899.1486295417935,-15.351261864102526,False,17,0,False
2026-01-01 08:01:59,1943.689430983716,81.63523415511364,149.8140073532166,148.91182271379944,89.79293184470647,90.1514130272018,26.908993927656145,1899.1486295417935,44.54080144192244,True,18,1,False
2026-01-01 08:02:00,1890.2403379659609,82.16888557355603,150.2814909645872,146.81551225697825,88.59707028869042,88.16150641911442,28.033760048625712,1899.1486295417935,-8.908291575832664,False,19,0,False
2026-01-01 08:02:01,1878.8519340718049,83.20938282929806,152.28955082352513,148.7056158962,89.51396033489874,88.9562956735693,27.187390677402476,1899.1486295417935,-20.296695469988663,False,19,0,False
2026-01-01 08:02:02,1915.927820820311,84.55477225597802,150.76259926056042,148.72555577562582,89.16455591457832,89.0280936442037,26.658714133074863,1900.1250318991765,15.802788921134379,False,19,0,False
2026-01-01 08:02:03,1903.2655744315564,80.03547461514236,150.17667285882425,148.5317160907567,90.15656085571216,90.42054377311015,27.57999747467294,1900.1250318991765,3.140542532379868,False,19,0,False
2026-01-01 08:02:04,1898.104653342352,83.24200107243496,149.99243008514782,151.115516466197,90.40592824143138,90.68485914499728,27.548062788412853,1900.1250318991765,-2.0203785568244257,False,19,0,False
2026-01-01 08:02:05,1919.5325452762625,82.74763294553057,150.12080007031628,149.39883112501633,91.04872773298122,91.32947913661954,27.082761503286505,1901.636163875441,17.896381400821383,False,19,0,False
2026-01-01 08:02:06,1912.215635397317,83.32055424121451,148.50691647023046,147.44805252395383,89.44930622651778,89.76121619932475,25.88934326675524,1902.9908918594622,9.22474353785492,False,19,0,False
2026-01-01 08:02:07,1909.0547500237772,81.92129557264178,152.78755658108858,149.8043021390315,88.89306011360411,89.1460714506695,26.86315376106743,1903.5933370120806,5.46141301169655,False,19,0,False
2026-01-01 08:02:08,1924.105012109785,79.16548222845259,152.22742227430197,146.34995790826625,89.84745432648026,89.313103125303,26.77927179658881,1904.2468085664868,19.85820354329826,False,19,0,False
2026-01-01 08:02:09,1907.0909105958697,81.25603199989352,151.9576548278105,148.2567512991859,88.84716821964243,88.74086559995087,27.19720610851299,1905.8317140681193,1.2591965277504187,False,19,0,False
2026-01-01 08:02:10,1884.576951272738,83.95576298809789,150.7065845986805,145.56826233832174,89.28218961844038,89.4850864088236,27.944581429625863,1904.2468085664868,-19.66985729374892,False,19,0,False
2026-01-01 08:02:11,1890.9429442895068,82.22453246612059,152.98348211938696,145.9601355439684,89.87557707059625,90.3339638674074,26.994205257318363,1904.2468085664868,-13.303864276979994,False,19,0,False
2026-01-01 08:02:12,1886.975691617392,80.21622187399707,152.64501735482605,148.016878061474,90.02289412619085,89.40374694863247,26.368424037132463,1904.2468085664868,-17.271116949094903,False,19,0,False
2026-01-01 08:02:13,1905.243051424415,83.28428442729931,150.37373726790767,147.0251510031052,88.47558347089907,88.8686438286271,27.63506278953256,1904.2468085664868,0.9962428579281095,False,19,0,False
2026-01-01 08:02:14,1873.0503776437324,82.68407548440796,149.08713770701388,149.04228725398724,89.87822992835635,90.2471505796884,28.01552844007951,1903.5933370120806,-30.542959368348193,False,19,0,False
2026-01-01 08:02:15,1854.1893508317853,80.58951308219174,150.92384509738508,146.98040406208102,89.2884939254615,88.80186781531381,28.35280163029517,1903.5933370120806,-49.403986180295306,True,20,1,False
2026-01-01 08:02:16,1902.20387311496,81.38071300532764,149.51186926516965,147.72229441803458,88.8648546121821,88.15693042597191,26.96764097927201,1902.7347237732583,-0.5308506582982773,False,21,0,False
2026-01-01 08:02:17,1866.586986251108,81.38971379413424,151.59563809288875,148.4395477551897,88.79273626706329,88.96494086177353,27.70640316206619,1901.379995789237,-34.7930095381289,False,21,0,False
2026-01-01 08:02:18,1851.200547536372,81.67904302612183,151.4076214526735,148.93948275181344,89.57828872809642,89.30379915439498,27.988916788501715,1901.379995789237,-50.179448252865086,True,22,1,False
2026-01-01 08:02:19,1909.3332695954173,81.0065807910927,149.84908028563157,149.07551017805693,89.7377035077662,90.2621347534247,27.112413929522383,1902.7347237732583,6.59854582215894,False,23,0,False
2026-01-01 08:02:20,1882.2236700969115,80.06251962918383,149.01805481383445,149.0980232084511,90.11001568750092,89.91605952908716,27.86057629428123,1901.379995789237,-19.15632569232548,False,23,0,False
2026-01-01 08:02:21,1912.4031355559769,82.3417687963248,148.89395285741907,146.3987421550163,89.71849979033588,89.86662580128086,27.043915548449576,1901.379995789237,11.02313976673986,False,23,0,False
2026-01-01 08:02:22,1886.728656201884,83.33027194160059,148.5132169992962,149.0523256306893,89.46453494663821,89.01241485610292,27.01449968693259,1900.1250318991765,-13.39637569729257,False,23,0,False
2026-01-01 08:02:23,1871.9509402948604,81.67128975906074,153.47142282571866,144.76269945312268,89.67249485502384,89.91335997671598,27.402893276963844,1900.1250318991765,-28.174091604316118,False,23,0,False
2026-01-01 08:02:24,1868.9120621536,82.90321365596547,151.27108744858518,148.49340854021182,89.30451919034977,88.76101788617083,27.441569861242943,1900.1250318991765,-31.21296974557663,False,23,0,False
2026-01-01 08:02:25,1887.1268194324075,79.9973309271524,148.1109898858632,150.5494726417784,90.51857673361634,90.92148015892728,27.71491329645593,1900.1250318991765,-12.998212466769019,False,23,0,False
2026-01-01 08:02:26,1893.1654298438557,79.79019199557926,148.0427211645288,149.1037172400901,89.70916774617203,90.4804331286057,27.891684455373618,1900.1250318991765,-6.959602055320829,False,23,0,False
2026-01-01 08:02:27,1879.413497899595,81.38931464839713,150.40496830211677,146.47673232735215,90.60121754261046,90.65933265039448,26.331299099075185,1899.1486295417935,-19.73513164219844,False,23,0,False
2026-01-01 08:02:28,1892.9723021796644,82.36107403111542,145.98533357382365,145.20483056910115,92.17154353674069,92.3568667217271,27.52773243605948,1898.3558636057858,-5.383561426121332,False,23,0,False
2026-01-01 08:02:29,1861.597442594688,81.93445029888706,149.06940469971167,145.72095885420185,89.95075709493848,89.83596112555772,27.48544255056277,1898.106533402588,-36.509090807900066,False,23,0,False
2026-01-01 08:02:30,1900.3622236244069,83.96213342789382,148.3498795582963,147.15287695688315,89.7518598204787,90.05667365595873,27.683397799709503,1898.106533402588,2.2556902218188952,False,23,0,False
2026-01-01 08:02:31,1855.1587814549905,82.7253163684342,151.1902529323378,146.94215354286618,90.83543506429278,90.79969207951808,28.110498738585008,1895.6350415931038,-40.476260138113275,True,24,1,False
2026-01-01 08:02:32,1895.153592076144,81.27267356025703,150.34254112971684,145.94777102621163,89.82357591302511,89.51347135336972,28.692041801331676,1894.1595109599998,0.9940811161441161,False,25,0,False
2026-01-01 08:02:33,1917.4323527444892,82.65810030845086,147.28610469166358,147.2039656943362,89.0592193854694,89.55633911204453,27.021552598855425,1894.1595109599998,23.2728417844894,False,25,0,False
